tmdb_id,show_tmdb_id,season_number,title,original_title,description,release_year,image_url,air_date
131660,93256,1,Сезон 1,Сезон 1,"Goddess Ristarte summons Seiya Ryuuguuin, an OVERLY cautious hero to save the world of Gaeabrande. Seiya is obsessed with muscle training and buying extra armor to deal with low level creatures. It’s simply one cautious mission at-a-time for this hero!",2019,https://image.tmdb.org/t/p/w500/leobb4kmAFpO1XUH739fkg6PEqH.jpg,2019-10-02
18455,8592,1,Сезон 1,Сезон 1,A place where nothing ever gets done... small town government.,2009,https://image.tmdb.org/t/p/w500/xbV6oGDfplmB7dXItWWnjWb9pow.jpg,2009-04-09
18456,8592,2,Сезон 2,Сезон 2,,2009,https://image.tmdb.org/t/p/w500/6KrY1WOj8UaCtrEAIW9rLh0UtD6.jpg,2009-09-17
18457,8592,3,Сезон 3,Сезон 3,,2011,https://image.tmdb.org/t/p/w500/feMijc8Ga8kvzftz2MXyoW7GByb.jpg,2011-01-20
18459,8592,4,Сезон 4,Сезон 4,,2011,https://image.tmdb.org/t/p/w500/ACYM6emG9Kw59CWC16yirHw2lb.jpg,2011-09-22
18460,8592,5,Сезон 5,Сезон 5,,2012,https://image.tmdb.org/t/p/w500/rSqBJXxPwreGS234atf2fvOE4ox.jpg,2012-09-20
18461,8592,6,Сезон 6,Сезон 6,,2013,https://image.tmdb.org/t/p/w500/quEidXaZoMV0UWpFK77c5Dm0vQy.jpg,2013-09-26
63129,8592,7,Сезон 7,Сезон 7,,2015,https://image.tmdb.org/t/p/w500/gBuLAK8O0uBAm6bHW4GJqs5jrMT.jpg,2015-01-13
43873,32605,1,Season 1,Season 1,,2011,https://image.tmdb.org/t/p/w500/lfw0RIFV4mlnbKAlk4gMw9vW2Yt.jpg,2011-05-03
43875,32605,2,Season 2,Season 2,,2012,https://image.tmdb.org/t/p/w500/brpOYdahcytxqXJtfkTAGfTck0r.jpg,2012-10-03
43954,32676,1,Season 1,Season 1,,1979,https://image.tmdb.org/t/p/w500/kMamJdfJlmazn8RI9tHWd4vTLZA.jpg,1979-10-10
88062,71578,1,Сезон 1,Сезон 1,,2017,https://image.tmdb.org/t/p/w500/1hQ9LmUA6i5PO6yGODvFyqnqoMd.jpg,2017-08-11
108149,71578,2,Сезон 2,Сезон 2,,2018,https://image.tmdb.org/t/p/w500/i1xqghqv3Q24Wb72FtZSHnkcbIt.jpg,2018-09-07
133403,71578,3,Сезон 3,Сезон 3,,2019,https://image.tmdb.org/t/p/w500/l36thHtZ8D4ROb9rel6VEwyn8Ne.jpg,2019-11-01
197741,71578,4,Сезон 4,Сезон 4,,2021,https://image.tmdb.org/t/p/w500/gTaw5HbSKK4KfKrWlu0T79krcTP.jpg,2021-07-09
109488,82428,1,Сезон 1,Сезон 1,Culture clashes and brewing rivalries test a teen football player from South Los Angeles when he’s recruited to the Beverly Hills High School team.,2018,https://image.tmdb.org/t/p/w500/zw4wgohhSGxAwJjFnToHczaxkhZ.jpg,2018-10-10
132110,82428,2,Сезон 2,Сезон 2,"The championship is over, but the drama continues for Spencer and his friends in a turbulent season of breakups, breakdowns and big decisions.",2019,https://image.tmdb.org/t/p/w500/3WbLOzNy0Jd0fvgjCSfaF0Weah8.jpg,2019-10-07
170845,82428,3,Сезон 3,Сезон 3,"Spencer and his friends begin a new school year full of gridiron games, romances and relationship rifts against the harsh realities of life in LA.",2021,https://image.tmdb.org/t/p/w500/3Emr8Hqbcn5Xz9IJy8dh1u5kB5Y.jpg,2021-01-18
199277,82428,4,Сезон 4,Сезон 4,The Beverly and Crenshaw crews wrap up their senior year of high school — and quickly learn that college life comes with its own challenges.,2021,https://image.tmdb.org/t/p/w500/bpmZDwQfUPVKCLfIivbWnJQT6wU.jpg,2021-10-25
299782,82428,5,Сезон 5,Сезон 5,"Between a college football controversy, career leaps and crushing losses, Spencer and the crew face change the only way they know how: together.",2022,https://image.tmdb.org/t/p/w500/c8FTtjQcQfqSI0McmVc1OOOf7Z7.jpg,2022-10-10
379251,82428,6,Сезон 6,Сезон 6,"It's been a year since crime, loss, and love rocked Spencer's circle. Now they're facing new challenges and bigger pressure — on and off the field.",2024,https://image.tmdb.org/t/p/w500/rbtmvpl3vI14Xt2AyOIl4TM7XRa.jpg,2024-04-01
429528,82428,7,Сезон 7,Сезон 7,,2025,https://image.tmdb.org/t/p/w500/o2hfoapiWzaXyl0VWBjUtXKmprG.jpg,2025-02-03
490900,82428,8,Сезон 8,Сезон 8,,2026,https://image.tmdb.org/t/p/w500/6106Fj8A5WtS9A250ndz7OCUu0r.jpg,2026-07-13
361478,237512,1,Сезон 1,Сезон 1,,2024,https://image.tmdb.org/t/p/w500/8y1mzXa6oErlNFdcfD16rwRyyzP.jpg,2024-05-24
404356,237512,2,Сезон 2,Сезон 2,"With the Nublar Five stowed away on a dinosaur-filled cargo ship headed to parts unknown, their mission to find who is after them sets them on a collision course with the mysterious Broker. Unaware that Brooklynn is alive, the discovery of her whereabouts will call into question everything they thought they knew about each other.",2024,https://image.tmdb.org/t/p/w500/leEcJUuf0dfMWMK1CGbBR5VyiLq.jpg,2024-10-17
444911,237512,3,Сезон 3,Сезон 3,,2025,https://image.tmdb.org/t/p/w500/1GoJ1eRLP1KcxyrC9MYKcBYF2S1.jpg,2025-04-03
461550,237512,4,Сезон 4,Сезон 4,,2025,https://image.tmdb.org/t/p/w500/xocLd4e8cIIGk2Q54A12lJkPG8c.jpg,2025-11-20
88501,71790,1,Сезон 1,Сезон 1,,2017,https://image.tmdb.org/t/p/w500/oW61C2vQfAT33324CklzzuEdyxw.jpg,2017-11-02
108338,71790,2,Сезон 2,Сезон 2,,2018,https://image.tmdb.org/t/p/w500/5LkqvZwp0LXzpumpnFp5eMgaMGE.jpg,2018-09-27
126169,71790,3,Сезон 3,Сезон 3,,2019,https://image.tmdb.org/t/p/w500/dM1WYFrRtnkOZR1oVtCpBhscoPu.jpg,2019-10-02
165720,71790,4,Сезон 4,Сезон 4,,2020,https://image.tmdb.org/t/p/w500/ushSkKB8aeLsyyW2c7S7CCmEmRA.jpg,2020-11-11
202002,71790,5,Сезон 5,Сезон 5,,2021,https://image.tmdb.org/t/p/w500/7Bttz4hEspKlpU0Me57dkHNR3nf.jpg,2021-10-01
298433,71790,6,Сезон 6,Сезон 6,,2022,https://image.tmdb.org/t/p/w500/pWQOWeVWxKGFzQXuUx7qQ4xU8La.jpg,2022-10-07
365562,71790,7,Сезон 7,Сезон 7,,2024,https://image.tmdb.org/t/p/w500/1l7vsAIkqOzrqiPwjO27Cb5QdfJ.jpg,2024-02-16
402120,71790,8,Сезон 8,Сезон 8,,2024,https://image.tmdb.org/t/p/w500/1rTEcLsnOoKXfDdGlbg0RHDvoaE.jpg,2024-10-18
43147,31654,1,Digimon Adventure,Digimon Adventure,"While at summer camp, seven kids come across seven Digivices and are transported to a strange digital world. In this new world they make friends with creatures that call themselves Digimon who were born to defend their world from various evil forces.",1999,https://image.tmdb.org/t/p/w500/p35wHFKuTfxlL00FKd5gNYzP97M.jpg,1999-03-07
43148,31654,2,Digimon Adventure 02,Digimon Adventure 02,"With most of the original characters now in junior high school, the Digital World was supposedly secure and peaceful. However, a new evil has appeared in the form of the Digimon Emperor, a human just like the DigiDestined, who has been enslaving all Digimon. Three new children are chosen to save the Digital World and, along with T.K. and Kari, make up the new generation of DigiDestined.",2000,https://image.tmdb.org/t/p/w500/4S96DQljVLe33NjiTKduwVcvFRs.jpg,2000-04-02
128788,91801,1,Сезон 1,Сезон 1,"Четырнадцатилетний Ирума Судзукэ только что был брошен и продан демону своими безответственными родителями! К своему удивлению, вскоре он узнаёт, что теперь живёт с этим демоном, который усыновил его в качестве нового внука, и переведён в школу в Преисподней, где его новый дедушка-демон работает директором. Так начинается необычная школьная жизнь трусливого Ирумы среди потусторонних существ, в ходе которой он сталкивается с самим собой, преодолевает испытания и постепенно становится по-настоящему великим.",2019,https://image.tmdb.org/t/p/w500/vxAp8K62uGtHD5gwqXkMJqNf6SL.jpg,2019-10-05
174008,91801,2,Сезон 2,Сезон 2,"Судзуми Ирума — человек и по натуре крайне миролюбивый — однажды становится внуком великого демона Салливана. Балуемый им без меры, Ирума поступает в школу, где «дедушка» занимает пост председателя совета… и, к своему удивлению, обнаруживает, что ему нравится жизнь среди одноклассников-демонов — Асмодея, Клары и других. Однако, как только Ирума решил, что наконец-то нашёл своё место, впереди его ждут новые неприятности! Кольцо вдруг начинает разговаривать, и Ирума… превращается в злодея?! Хаотичная демоническая школьная жизнь Ирумы продолжается!",2021,https://image.tmdb.org/t/p/w500/vAmjm5A3EByE8rrXE54v6e7FMdA.jpg,2021-04-17
306624,91801,3,Сезон 3,Сезон 3,"Человеческий мальчик Судзуми Ирума становится «внуком» великого демона Салливана и поступает в демоническую школу, где «дедушка» занимает пост председателя совета. Заводя друзей и постепенно повышаясь в демоническом ранге, Ирума отлично адаптируется к новой среде и успешно преодолевает все ужасающие испытания, которые подбрасывает ему судьба! В новом сезоне его ждут ещё более серьёзные вызовы: наступает сезон сбора урожая, и пришло время ежегодного испытания, когда ученики отправляются в бескрайние и чрезвычайно опасные (!) джунгли, чтобы соревноваться за добычу пропитания! Одноклассники превращаются в соперников, и разворачивается грандиозная битва силы и ума!",2022,https://image.tmdb.org/t/p/w500/7fGcjFzjtKMReaiKfu3OglfRxuz.jpg,2022-10-08
428963,91801,4,Сезон 4,Сезон 4,,2026,https://image.tmdb.org/t/p/w500/8TCA7dOBNtqBXloFtx5d1XYoG6d.jpg,2026-04-04
54602,46296,1,Кровь и песок,Кровь и песок,"Римский легат Гай Клавдий Глабр, побуждаемый честолюбием и уговорами жены, решает перевести свои войска для противодействия Митридату, в ответ на это фракийцы считают союзный договор нарушенным и возвращаются на защиту своих домов от гетов. Взбешённый Глабр объявляет фракийцев дезертирами и пленит одного из их лидеров - Спартака, обращая последнего и его жену в рабство. Спартака в кандалах отправляют в Капую, а его жену продают сирийскому работорговцу...",2010,https://image.tmdb.org/t/p/w500/k8qrdT8obROoS0d8fZMgIsrotOQ.jpg,2010-01-22
54603,46296,2,Месть,Месть,"После кровавого побега из дома Батиата восстание гладиаторов начинает вселять страх в сердце Рима. Претор Клавдий Глабр и его римские войска направляются в Капую для уничтожения растущего отряда Спартака из освобожденных рабов, прежде чем они смогут нанести дальнейший удар...",2012,https://image.tmdb.org/t/p/w500/qKcHhDm7BdZatRLEryeRHdPMqOR.jpg,2012-01-27
54604,46296,3,Война проклятых,Война проклятых,"Спартак разбил карательное войско, направленное Римом для подавления восстания. Теперь, с новыми легионами солдат, на подавление восстания отправляется еще совсем юный Юлий Цезарь со своим консулом Марком Крассом...",2013,https://image.tmdb.org/t/p/w500/heDuEmthPgShV7WrvLUj7a6aVxD.jpg,2013-01-25
91335,73265,1,Сезон 1,Сезон 1,,2015,https://image.tmdb.org/t/p/w500/6p9YA72f0TwWOjea0kdiJcOHrrG.jpg,2015-09-28
161925,73265,2,Сезон 2,Сезон 2,,2016,https://image.tmdb.org/t/p/w500/AjmukllXWfJ6JvlF38Zl3elyDvp.jpg,2016-05-30
21735,11235,1,Season 1,Season 1,,1999,https://image.tmdb.org/t/p/w500/ikkqj5I22yyxuIv08uxeHMoSEPR.jpg,1999-07-02
21737,11235,2,Spirits,Spirits,,2000,https://image.tmdb.org/t/p/w500/ks67yuGqf2EbPiRLeCZZIiR8qhM.jpg,2000-07-07
69223,63495,1,Сезон 1,Сезон 1,,2015,https://image.tmdb.org/t/p/w500/hkXxoQlgvnD4ikzQjSY1W9foxUH.jpg,2015-07-09
23381,12504,1,Season 1,Season 1,,1986,https://image.tmdb.org/t/p/w500/ibwEwyl2OclWOhANHqUgiuB7CtY.jpg,1986-09-08
88734,71915,1,Сезон 1,Сезон 1,"Азирафаэль и Кроули, посланники Небес и Ада соответственно, очень полюбили Землю. Конец света для них ужасная новость. Силы Добра и Зла сосредотачиваются. Четыре всадника готовы выступить. Все идет согласно божественному замыслу… за исключением того, что кто-то, кажется, куда-то задевал Антихриста. Смогут ли наши герои найти его и остановить Армагеддон, пока не стало слишком поздно?",2019,https://image.tmdb.org/t/p/w500/16XMJNvroG8a71U90LSca9dLYP7.jpg,2019-05-31
200771,71915,2,Сезон 2,Сезон 2,"Обнаженный архангел появляется в книжном магазине ангела-отступника Азирафаэля. Архангел не помнит, кто он и как он сюда попал. Жизнь Азирафаэля и отставного демона Кроули становится крайне сложной. И Небеса, и Ад очень хотят найти беглеца. Пока Кроули и Азирафаэль пытаются навести порядок в человеческих любовных делах, обстановка для них становится всё более опасной, и в прошлом, и в настоящем.",2023,https://image.tmdb.org/t/p/w500/fo3ZzV95o0B38ZuAHgX7suMtFxx.jpg,2023-07-28
